mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.11426552136739095,0.0013337169458582509,0.008933782577514648,0.0009881729836746097,30,1,2,50,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.36351717507210957,-0.03340025552108061,-0.24757623832187603,-0.21483122297168875,0.13674421905191736,13
0.23173975944519043,0.01102333203855527,0.01346437136332194,0.0004003346527149377,30,1,2,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.35040643300410834,-0.07419237087059694,-0.16878194958575743,-0.1977935844868209,0.11461474090708774,7
0.4548683961232503,0.004575689489961071,0.02298704783121745,0.00039235896515339166,30,1,2,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.4028494012761126,-0.12858185800328537,-0.08998766084963905,-0.20713964004301233,0.1392817551940944,10
0.11146084467569987,0.006614224797597358,0.007935921351114908,0.00022886580283028787,30,1,5,50,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-0.6126212743641295,-0.019802883737908505,-0.05059051648157964,-0.22767155819453921,0.27249059013328136,18
0.21703259150187174,0.007260302779112272,0.013400872548421225,0.0017767336686194941,30,1,5,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.6126212743641295,-0.03340025552108061,-0.05059051648157964,-0.23220401545559657,0.2690871536938467,25
0.429302453994751,0.0053223927213875075,0.02245338757832845,0.0007029430551989639,30,1,5,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.5601783060921253,-0.019802883737908505,-0.15564956812973763,-0.24521025265325713,0.22951722728423615,35
0.10973223050435384,0.0018752630553122863,0.008123079935709635,0.0002013427922077063,30,1,10,50,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-0.8223931474521462,-0.12858185800328537,-0.14251718667371804,-0.3644973973763832,0.32383116671023954,80
0.21326796213785806,0.007192127239026802,0.012784401575724283,0.0004536552947359143,30,1,10,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.507735337820121,-0.07419237087059694,-0.08998766084963905,-0.22397178984678567,0.20075471960445007,16
0.4235592683156331,0.005836074037480226,0.022116581598917644,0.000362228123112296,30,1,10,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.12858185800328537,-0.14251718667371804,-0.2596114608323748,0.17554228758309853,42
0.10852829615275066,0.004207346404797996,0.008182684580485025,0.0002465395930170874,30,2,2,50,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.5601783060921253,0.034586603394780036,-0.10312004230565863,-0.20957058166766795,0.2542113456517217,11
